path,tardy,makespan,tardy2,makespan2
C:/Users/user/gurobi/CA2/500tests/test318.csv,940,1450.9130623702847,937,1419.135383453933
C:/Users/user/gurobi/CA2/500tests/test319.csv,605,651.3098539007965,604,630.8680025691364
C:/Users/user/gurobi/CA2/500tests/test320.csv,626,574.6253874267727,620,558.725743129607
C:/Users/user/gurobi/CA2/500tests/test321.csv,970,1865.320294548822,969,1832.9620786601915
C:/Users/user/gurobi/CA2/500tests/test322.csv,890,928.503941333762,885,911.9201828752015
C:/Users/user/gurobi/CA2/500tests/test323.csv,500,255.60188877961616,489,249.78464274538226
C:/Users/user/gurobi/CA2/500tests/test324.csv,837,743.4723887080146,829,729.9161077260426
C:/Users/user/gurobi/CA2/500tests/test325.csv,764,389.3797263421795,755,378.92206545094655
C:/Users/user/gurobi/CA2/500tests/test326.csv,989,4465.608550442063,989,4416.333658481944
C:/Users/user/gurobi/CA2/500tests/test327.csv,763,1063.7398309851521,757,1040.8225421783884
C:/Users/user/gurobi/CA2/500tests/test328.csv,777,484.49950771063834,764,474.7094411929438
C:/Users/user/gurobi/CA2/500tests/test329.csv,571,1794.5602200894002,569,1752.994818682308
C:/Users/user/gurobi/CA2/500tests/test330.csv,733,881.7318425326902,729,861.2181542561694
C:/Users/user/gurobi/CA2/500tests/test331.csv,918,1713.2329731954412,917,1680.1677629619262
C:/Users/user/gurobi/CA2/500tests/test333.csv,797,596.0472387821649,791,580.0941782616508
C:/Users/user/gurobi/CA2/500tests/test334.csv,598,714.8843397213875,592,689.586116313975
C:/Users/user/gurobi/CA2/500tests/test335.csv,809,415.0854339103159,795,402.6625951320877
C:/Users/user/gurobi/CA2/500tests/test336.csv,547,353.6691235553914,534,338.75926311810883
C:/Users/user/gurobi/CA2/500tests/test337.csv,890,1247.3104608513495,889,1210.4284173282774
C:/Users/user/gurobi/CA2/500tests/test338.csv,791,487.50515819664963,782,482.1936001083709
C:/Users/user/gurobi/CA2/500tests/test339.csv,979,1566.0280765793104,976,1531.0357409848832
C:/Users/user/gurobi/CA2/500tests/test340.csv,901,1080.0620474478212,899,1054.8769701661229
C:/Users/user/gurobi/CA2/500tests/test341.csv,898,561.4246371977546,889,543.8581285741495
C:/Users/user/gurobi/CA2/500tests/test342.csv,583,1431.4974142982683,581,1410.7295542728841
C:/Users/user/gurobi/CA2/500tests/test343.csv,939,1094.1440145951346,936,1070.874464989958
C:/Users/user/gurobi/CA2/500tests/test344.csv,881,1622.663234872307,880,1585.6926268567154
C:/Users/user/gurobi/CA2/500tests/test345.csv,925,4247.303835790462,925,4207.438853501669
C:/Users/user/gurobi/CA2/500tests/test346.csv,957,1515.6597496377547,954,1475.8108606675844
C:/Users/user/gurobi/CA2/500tests/test347.csv,539,2522.922392337336,539,2487.3887548265125
C:/Users/user/gurobi/CA2/500tests/test348.csv,916,735.3931137747181,908,718.1734777108978
C:/Users/user/gurobi/CA2/500tests/test349.csv,571,1808.887017737984,568,1769.6652159522534
C:/Users/user/gurobi/CA2/500tests/test350.csv,540,1667.5753157178451,540,1640.1468856943134
C:/Users/user/gurobi/CA2/500tests/test351.csv,950,605.8204686243149,936,591.2926587985345
C:/Users/user/gurobi/CA2/500tests/test352.csv,615,1437.44462144561,614,1404.5222180630958
C:/Users/user/gurobi/CA2/500tests/test353.csv,765,760.7800021061636,761,740.4276165654476
C:/Users/user/gurobi/CA2/500tests/test354.csv,961,764.2383488016045,954,746.5755209730364
C:/Users/user/gurobi/CA2/500tests/test355.csv,768,750.6297537995293,761,737.2576487179792
C:/Users/user/gurobi/CA2/500tests/test356.csv,987,1533.9574784048384,984,1503.0040278258505
C:/Users/user/gurobi/CA2/500tests/test357.csv,978,671.8786587901118,972,652.2223743514958
C:/Users/user/gurobi/CA2/500tests/test359.csv,523,1249.5462438983348,521,1219.0364986403397
C:/Users/user/gurobi/CA2/500tests/test360.csv,695,387.4086798479806,689,378.0776238211
C:/Users/user/gurobi/CA2/500tests/test361.csv,781,464.9866935188794,768,452.58993842062455
C:/Users/user/gurobi/CA2/500tests/test362.csv,578,1764.2156218221426,575,1724.6956583677083
C:/Users/user/gurobi/CA2/500tests/test363.csv,574,613.3322129567496,568,602.5112138675444
C:/Users/user/gurobi/CA2/500tests/test364.csv,508,726.3338419421359,507,706.7590820260237
C:/Users/user/gurobi/CA2/500tests/test365.csv,721,646.7242280314534,715,632.329173024253
C:/Users/user/gurobi/CA2/500tests/test366.csv,845,1584.2375718703634,841,1540.0664371493474
C:/Users/user/gurobi/CA2/500tests/test367.csv,767,1178.7157009779148,763,1141.4221247651708
C:/Users/user/gurobi/CA2/500tests/test368.csv,543,312.5942971510889,532,302.3132399213423
C:/Users/user/gurobi/CA2/500tests/test369.csv,698,494.63284459644,685,486.1744292843322
C:/Users/user/gurobi/CA2/500tests/test370.csv,587,821.1631763606805,590,802.3565484465051
C:/Users/user/gurobi/CA2/500tests/test371.csv,928,617.7032895169866,916,601.3366647064507
C:/Users/user/gurobi/CA2/500tests/test372.csv,854,515.6835490216037,843,503.953350014287
C:/Users/user/gurobi/CA2/500tests/test373.csv,716,773.6099305873619,712,755.0038527853976
C:/Users/user/gurobi/CA2/500tests/test375.csv,954,516.526327140928,935,506.6882837709923
C:/Users/user/gurobi/CA2/500tests/test376.csv,548,522.6379911893415,541,503.7975704656136
C:/Users/user/gurobi/CA2/500tests/test378.csv,965,772.4139337655698,956,751.5670063201215
C:/Users/user/gurobi/CA2/500tests/test379.csv,514,634.0023422671835,512,617.396261613689
C:/Users/user/gurobi/CA2/500tests/test380.csv,801,1101.097799555871,799,1076.563678234472
C:/Users/user/gurobi/CA2/500tests/test381.csv,706,435.82340433795713,696,421.4865610271307
C:/Users/user/gurobi/CA2/500tests/test382.csv,948,1000.3217821303399,940,972.9894753498794
C:/Users/user/gurobi/CA2/500tests/test383.csv,804,1578.1502084019262,803,1562.5580370295716
C:/Users/user/gurobi/CA2/500tests/test384.csv,626,620.248941422397,618,611.6294970268026
C:/Users/user/gurobi/CA2/500tests/test386.csv,612,462.74028290259383,603,452.98627495611345
C:/Users/user/gurobi/CA2/500tests/test387.csv,642,1226.575076963081,639,1196.3640789076826
C:/Users/user/gurobi/CA2/500tests/test388.csv,630,611.0873977060581,625,597.7788258805573
C:/Users/user/gurobi/CA2/500tests/test389.csv,952,2289.992104392464,952,2244.795585656724
C:/Users/user/gurobi/CA2/500tests/test390.csv,831,900.7982788426478,826,883.5950083079633
C:/Users/user/gurobi/CA2/500tests/test391.csv,706,394.3086721755214,699,389.2158422587006
C:/Users/user/gurobi/CA2/500tests/test392.csv,979,790.5228745101772,971,773.7716992391696
C:/Users/user/gurobi/CA2/500tests/test393.csv,901,782.7092199234299,896,756.6958924398118
C:/Users/user/gurobi/CA2/500tests/test394.csv,878,1403.2513778277148,871,1381.886357479096
C:/Users/user/gurobi/CA2/500tests/test395.csv,962,1528.8709788752492,956,1495.8853425519553
C:/Users/user/gurobi/CA2/500tests/test396.csv,987,652.8110955723203,979,639.4669889380548
C:/Users/user/gurobi/CA2/500tests/test397.csv,787,3671.5112821075318,787,3629.386056694712
C:/Users/user/gurobi/CA2/500tests/test398.csv,858,525.8118624266087,849,510.1025995704344
C:/Users/user/gurobi/CA2/500tests/test399.csv,962,673.7132699875468,954,657.1848250517414
C:/Users/user/gurobi/CA2/500tests/test400.csv,990,1171.4776269538927,988,1148.8581259293494
C:/Users/user/gurobi/CA2/500tests/test401.csv,737,3404.4885952207133,737,3368.3400194996443
C:/Users/user/gurobi/CA2/500tests/test402.csv,622,850.9169840381107,617,830.2895983507605
C:/Users/user/gurobi/CA2/500tests/test403.csv,890,2721.6762314301536,890,2671.224968271336
C:/Users/user/gurobi/CA2/500tests/test404.csv,811,1950.5756761850141,809,1919.2973579714685
C:/Users/user/gurobi/CA2/500tests/test405.csv,503,357.30187564274917,491,346.7621391544469
C:/Users/user/gurobi/CA2/500tests/test406.csv,746,3384.5091106303157,746,3356.0165630846627
C:/Users/user/gurobi/CA2/500tests/test407.csv,695,463.50211271851975,689,449.0150212590018
C:/Users/user/gurobi/CA2/500tests/test409.csv,954,895.6761066662125,948,867.5252836802268
C:/Users/user/gurobi/CA2/500tests/test411.csv,970,1327.246079208497,966,1294.063554617376
C:/Users/user/gurobi/CA2/500tests/test412.csv,675,1592.665136550698,675,1561.045970137917
C:/Users/user/gurobi/CA2/500tests/test413.csv,806,1282.156067658478,805,1255.0456610079484
C:/Users/user/gurobi/CA2/500tests/test414.csv,568,668.7753220502999,565,653.4459318459739
C:/Users/user/gurobi/CA2/500tests/test415.csv,787,1071.9318048575417,781,1035.7324945165196
C:/Users/user/gurobi/CA2/500tests/test416.csv,515,271.06639783688564,509,266.7521276362274
C:/Users/user/gurobi/CA2/500tests/test417.csv,837,570.7090361301945,830,557.1873542228703
C:/Users/user/gurobi/CA2/500tests/test418.csv,856,1035.198782875621,854,1019.1685220353515
C:/Users/user/gurobi/CA2/500tests/test420.csv,824,587.4528059993095,816,576.4313764840545
C:/Users/user/gurobi/CA2/500tests/test421.csv,941,1287.8591082811945,939,1268.2610802723525
C:/Users/user/gurobi/CA2/500tests/test422.csv,849,759.2685370621248,843,742.5097532681434
C:/Users/user/gurobi/CA2/500tests/test423.csv,690,1075.7336858264441,689,1054.2353541824696
C:/Users/user/gurobi/CA2/500tests/test424.csv,897,518.2030254857984,886,501.15915333282163
C:/Users/user/gurobi/CA2/500tests/test425.csv,679,725.8249927560576,676,708.3083822891259
C:/Users/user/gurobi/CA2/500tests/test426.csv,524,2479.128382130476,523,2437.3969648175757
C:/Users/user/gurobi/CA2/500tests/test427.csv,840,679.1563262079559,833,666.0117012380072
C:/Users/user/gurobi/CA2/500tests/test428.csv,954,837.828615103595,949,817.2486377988002
C:/Users/user/gurobi/CA2/500tests/test429.csv,927,652.3786115992577,917,630.8285164091038
C:/Users/user/gurobi/CA2/500tests/test430.csv,862,1624.654480838073,859,1589.6471546291205
C:/Users/user/gurobi/CA2/500tests/test431.csv,762,937.4539458939568,756,915.4390228142524
C:/Users/user/gurobi/CA2/500tests/test432.csv,942,2209.6401077100486,940,2177.9138800106257
C:/Users/user/gurobi/CA2/500tests/test433.csv,646,422.91967527396883,638,408.6912297705694
C:/Users/user/gurobi/CA2/500tests/test434.csv,602,578.2284613496611,596,561.9160636326867
C:/Users/user/gurobi/CA2/500tests/test435.csv,866,501.6979536447763,854,491.95470387199566
C:/Users/user/gurobi/CA2/500tests/test436.csv,656,365.0264126939815,642,358.0806493387356
C:/Users/user/gurobi/CA2/500tests/test437.csv,886,766.9363849236743,880,748.8716477302793
C:/Users/user/gurobi/CA2/500tests/test439.csv,687,442.10280540852136,676,426.20816150031163
C:/Users/user/gurobi/CA2/500tests/test440.csv,679,1593.3494655733543,677,1560.442947118025
C:/Users/user/gurobi/CA2/500tests/test441.csv,499,355.7665158540592,494,337.5430601350311
C:/Users/user/gurobi/CA2/500tests/test443.csv,883,1037.0452800198339,879,1011.8761352598103
C:/Users/user/gurobi/CA2/500tests/test444.csv,964,677.9122464892424,956,655.9983158505045
C:/Users/user/gurobi/CA2/500tests/test445.csv,904,633.4725879163896,894,618.7620278181895
C:/Users/user/gurobi/CA2/500tests/test446.csv,873,1626.9926685714004,871,1587.1246682528429
C:/Users/user/gurobi/CA2/500tests/test447.csv,677,469.14983708727715,670,451.3423566982551
C:/Users/user/gurobi/CA2/500tests/test448.csv,801,418.90680015890496,785,408.0695028538897
C:/Users/user/gurobi/CA2/500tests/test450.csv,801,1541.1847158557846,798,1516.9134989323682
C:/Users/user/gurobi/CA2/500tests/test451.csv,627,363.43230194505355,616,352.18149935705077
C:/Users/user/gurobi/CA2/500tests/test452.csv,552,486.0762141121669,540,471.42091833503014
C:/Users/user/gurobi/CA2/500tests/test453.csv,976,495.9273676957722,964,481.91029468926934
C:/Users/user/gurobi/CA2/500tests/test454.csv,707,414.5182598059558,699,403.03700906629217
C:/Users/user/gurobi/CA2/500tests/test456.csv,919,2138.5703783584777,919,2087.168759349877
C:/Users/user/gurobi/CA2/500tests/test457.csv,521,733.5541360469897,519,718.097840785429
C:/Users/user/gurobi/CA2/500tests/test458.csv,933,801.3144821271806,925,783.855823794417
C:/Users/user/gurobi/CA2/500tests/test459.csv,939,668.9517733288556,936,653.1505408373949
C:/Users/user/gurobi/CA2/500tests/test460.csv,594,2767.317828678446,594,2729.6636822213754
C:/Users/user/gurobi/CA2/500tests/test461.csv,860,761.6251809969651,855,746.1144951438692
C:/Users/user/gurobi/CA2/500tests/test462.csv,994,1557.6789711921972,993,1521.8770784378519
C:/Users/user/gurobi/CA2/500tests/test463.csv,715,462.74100471978574,702,454.2446885820227
C:/Users/user/gurobi/CA2/500tests/test464.csv,946,2224.0101934132267,946,2170.157515427731
C:/Users/user/gurobi/CA2/500tests/test465.csv,901,471.17231194333505,890,456.4068259266718
C:/Users/user/gurobi/CA2/500tests/test466.csv,899,2889.4690688865885,899,2829.8965537357935
C:/Users/user/gurobi/CA2/500tests/test467.csv,621,349.9717831123023,616,340.35493656531906
C:/Users/user/gurobi/CA2/500tests/test468.csv,686,654.4912987058525,681,642.3270924597564
C:/Users/user/gurobi/CA2/500tests/test469.csv,737,391.3030183226948,725,380.32177989153973
C:/Users/user/gurobi/CA2/500tests/test470.csv,531,300.70346184541745,516,288.4932560388314
C:/Users/user/gurobi/CA2/500tests/test471.csv,602,426.9279900540484,595,411.9862643797047
C:/Users/user/gurobi/CA2/500tests/test472.csv,840,3801.4924196036086,840,3758.0004725125823
C:/Users/user/gurobi/CA2/500tests/test473.csv,730,505.6355397417842,717,490.8234624145263
C:/Users/user/gurobi/CA2/500tests/test474.csv,991,608.8124757726133,980,588.2536806846131
C:/Users/user/gurobi/CA2/500tests/test475.csv,950,509.67183175214876,933,497.8696235697166
C:/Users/user/gurobi/CA2/500tests/test476.csv,829,892.3307738627492,830,871.5545404284034
C:/Users/user/gurobi/CA2/500tests/test477.csv,583,814.4186688586119,577,792.5873317217087
C:/Users/user/gurobi/CA2/500tests/test479.csv,673,471.3604200472522,664,451.1984413979653
C:/Users/user/gurobi/CA2/500tests/test483.csv,961,2235.2209184574976,960,2187.8926258274687
C:/Users/user/gurobi/CA2/500tests/test484.csv,562,310.7624216251046,545,302.0145878141131
C:/Users/user/gurobi/CA2/500tests/test485.csv,811,541.6072737537114,798,528.2704125139468
C:/Users/user/gurobi/CA2/500tests/test486.csv,629,1540.9241858117896,628,1505.6442615652204
C:/Users/user/gurobi/CA2/500tests/test487.csv,928,525.8791035648309,914,518.0257735414874
C:/Users/user/gurobi/CA2/500tests/test488.csv,855,828.2852495552142,846,803.4948183774729
C:/Users/user/gurobi/CA2/500tests/test489.csv,507,347.41227903291787,497,337.0905942680842
C:/Users/user/gurobi/CA2/500tests/test490.csv,808,1950.1304915158748,806,1907.2531927444393
C:/Users/user/gurobi/CA2/500tests/test491.csv,981,1534.9912781450075,975,1502.1123069307753
C:/Users/user/gurobi/CA2/500tests/test492.csv,989,696.6912004702681,979,670.1836027872941
C:/Users/user/gurobi/CA2/500tests/test493.csv,898,4067.5637347827587,898,4006.5165354813366
C:/Users/user/gurobi/CA2/500tests/test494.csv,820,635.8335874464101,811,621.6239325228958
C:/Users/user/gurobi/CA2/500tests/test495.csv,810,1296.978066790535,807,1273.0881326326921
C:/Users/user/gurobi/CA2/500tests/test496.csv,810,445.58412004821685,804,432.8779499678431
C:/Users/user/gurobi/CA2/500tests/test497.csv,938,611.9979161799075,935,595.8765490319722
C:/Users/user/gurobi/CA2/500tests/test498.csv,726,406.951123544471,719,393.9197074684083
C:/Users/user/gurobi/CA2/500tests/test499.csv,893,721.4636820807401,887,706.0124296461014
